,A,B,Toss_Winner,Top Batsmen Points(Team A),Top Batsmen Points(Team B),Top Baller Points(Team A),Top Baller Points(Team B),Match Won after winning Toss Team A,Match Won after winning Toss Team B,runs in pp team a,runs in pp team b,Run Rate(Team A),Run Rate(Team B),Most Value Player Points(Team A),Most Value Player Points(Team B),Win ratio (Team A),Win ratio (Team B),Team A Ground,Team B Ground,winner
516,7,0,1,0.9000000000000001,0.3900000000000001,0.49282296650717705,0.6255980861244019,0.568965517,0.660714286,0.6133333333333333,0.29523809523809524,-0.043,0.7090000000000001,0.7314911366006257,0.7867570385818561,0.5,0.5,0,0,0
517,7,10,0,0.5925,0.8550000000000002,0.30980861244019137,0.6997607655502392,0.553846154,0.0,0.29333333333333333,0.5428571428571429,-0.146,0.015,0.5901981230448384,0.5072992700729927,0.0,0.0,1,0,1
518,1,4,1,0.4700000000000002,0.4700000000000002,0.5334928229665071,0.8361244019138756,0.41071428600000004,0.53968254,0.26666666666666666,0.44761904761904764,-0.155,0.106,1.0,0.5828988529718457,0.4,0.6,0,1,1
519,6,3,1,0.6000000000000001,0.22750000000000004,0.513157894736842,0.43779904306220097,0.448275862,0.0,0.49333333333333335,0.5428571428571429,-0.6459999999999999,-0.374,0.3795620437956205,0.6574556830031283,0.0,0.0,0,0,1
520,9,12,1,0.47750000000000004,0.4525000000000001,0.6674641148325359,0.6172248803827751,0.527272727,0.35,0.4533333333333333,0.5333333333333334,0.932,0.245,1.0,0.8607924921793535,0.5,0.5,1,0,0
521,4,7,1,0.4700000000000002,0.5925,0.8361244019138756,0.30980861244019137,0.53968254,0.553846154,0.3333333333333333,0.5047619047619049,0.106,-0.146,0.5828988529718457,0.5901981230448384,0.31,0.69,1,0,1
522,10,3,0,0.8550000000000002,0.22750000000000004,0.6997607655502392,0.43779904306220097,0.0,0.0,0.56,0.5904761904761905,0.015,-0.374,0.5072992700729927,0.6574556830031283,0.0,0.0,0,0,1
523,6,1,1,0.6000000000000001,0.4700000000000002,0.513157894736842,0.5334928229665071,0.448275862,0.41071428600000004,0.29333333333333333,0.2666666666666667,-0.6459999999999999,-0.155,0.3795620437956205,1.0,0.56,0.44,0,0,1
524,12,4,0,0.4525000000000001,0.4700000000000002,0.6172248803827751,0.8361244019138756,0.35,0.53968254,0.28,0.34285714285714286,0.245,0.106,0.8607924921793535,0.5828988529718457,0.3,0.7,1,0,1
525,7,3,1,0.5925,0.22750000000000004,0.30980861244019137,0.43779904306220097,0.553846154,0.0,0.21333333333333337,0.4,-0.146,-0.374,0.5901981230448384,0.6574556830031283,0.0,0.0,1,0,1
526,10,6,0,0.8550000000000002,0.6000000000000001,0.6997607655502392,0.513157894736842,0.0,0.448275862,0.4533333333333333,0.4761904761904762,0.015,-0.6459999999999999,0.5072992700729927,0.3795620437956205,0.0,0.0,0,0,1
527,9,1,1,0.47750000000000004,0.4700000000000002,0.6674641148325359,0.5334928229665071,0.527272727,0.41071428600000004,0.6400000000000001,0.48571428571428577,0.932,-0.155,1.0,1.0,0.64,0.36,1,0,1
528,7,12,1,0.5925,0.4525000000000001,0.30980861244019137,0.6172248803827751,0.553846154,0.35,0.3333333333333333,0.31428571428571433,-0.146,0.245,0.5901981230448384,0.8607924921793535,0.7,0.3,0,1,1
529,6,4,1,0.6000000000000001,0.4700000000000002,0.513157894736842,0.8361244019138756,0.448275862,0.53968254,0.34666666666666673,0.6190476190476191,-0.6459999999999999,0.106,0.3795620437956205,0.5828988529718457,0.35,0.56,0,0,1
530,9,7,1,0.47750000000000004,0.5925,0.6674641148325359,0.30980861244019137,0.527272727,0.553846154,0.4533333333333333,0.48571428571428577,0.932,-0.146,1.0,0.5901981230448384,0.47,0.53,0,1,1
531,3,12,1,0.22750000000000004,0.4525000000000001,0.43779904306220097,0.6172248803827751,0.0,0.35,0.46666666666666673,0.6000000000000001,-0.374,0.245,0.6574556830031283,0.8607924921793535,0.0,0.0,0,0,1
532,9,10,1,0.47750000000000004,0.8550000000000002,0.6674641148325359,0.6997607655502392,0.527272727,0.0,0.44,0.34285714285714286,0.932,0.015,1.0,0.5072992700729927,0.0,0.0,0,0,0
533,1,7,1,0.4700000000000002,0.5925,0.5334928229665071,0.30980861244019137,0.41071428600000004,0.553846154,0.34666666666666673,0.49523809523809526,-0.155,-0.146,1.0,0.5901981230448384,0.5,0.5,0,0,0
534,6,12,1,0.6000000000000001,0.4525000000000001,0.513157894736842,0.6172248803827751,0.448275862,0.35,0.26666666666666666,0.6190476190476191,-0.6459999999999999,0.245,0.3795620437956205,0.8607924921793535,0.3,0.7,0,1,1
535,9,3,0,0.47750000000000004,0.22750000000000004,0.6674641148325359,0.43779904306220097,0.527272727,0.0,0.46666666666666673,0.6857142857142857,0.932,-0.374,1.0,0.6574556830031283,0.0,0.0,0,0,1
536,10,4,1,0.8550000000000002,0.4700000000000002,0.6997607655502392,0.8361244019138756,0.0,0.53968254,0.21333333333333337,0.5619047619047619,0.015,0.106,0.5072992700729927,0.5828988529718457,0.0,0.0,0,0,1
537,7,6,1,0.5925,0.6000000000000001,0.30980861244019137,0.513157894736842,0.553846154,0.448275862,0.32,0.380952380952381,-0.146,-0.6459999999999999,0.5901981230448384,0.3795620437956205,0.5,0.5,0,0,0
538,12,10,1,0.4525000000000001,0.8550000000000002,0.6172248803827751,0.6997607655502392,0.35,0.0,0.16000000000000003,0.43809523809523815,0.245,0.015,0.8607924921793535,0.5072992700729927,0.0,0.0,1,0,1
539,3,1,1,0.22750000000000004,0.4700000000000002,0.43779904306220097,0.5334928229665071,0.0,0.41071428600000004,0.7466666666666668,0.20952380952380956,-0.374,-0.155,0.6574556830031283,1.0,0.0,0.0,0,0,0
540,4,7,1,0.4700000000000002,0.5925,0.8361244019138756,0.30980861244019137,0.53968254,0.553846154,0.5866666666666667,0.6095238095238096,0.106,-0.146,0.5828988529718457,0.5901981230448384,0.31,0.69,0,1,1
541,10,3,1,0.8550000000000002,0.22750000000000004,0.6997607655502392,0.43779904306220097,0.0,0.0,0.44,0.6857142857142857,0.015,-0.374,0.5072992700729927,0.6574556830031283,0.0,0.0,0,0,1
542,1,4,1,0.4700000000000002,0.4700000000000002,0.5334928229665071,0.8361244019138756,0.41071428600000004,0.53968254,0.29333333333333333,0.40952380952380957,-0.155,0.106,1.0,0.5828988529718457,0.4,0.6,0,0,0
543,12,9,1,0.4525000000000001,0.47750000000000004,0.6172248803827751,0.6674641148325359,0.35,0.527272727,0.4533333333333333,0.4285714285714286,0.245,0.932,0.8607924921793535,1.0,0.5,0.5,1,0,0
544,6,3,1,0.6000000000000001,0.22750000000000004,0.513157894736842,0.43779904306220097,0.448275862,0.0,0.5866666666666667,0.34285714285714286,-0.6459999999999999,-0.374,0.3795620437956205,0.6574556830031283,0.0,0.0,0,0,0
545,10,7,1,0.8550000000000002,0.5925,0.6997607655502392,0.30980861244019137,0.0,0.553846154,0.52,0.44761904761904764,0.015,-0.146,0.5072992700729927,0.5901981230448384,0.0,0.0,0,0,1
546,9,4,1,0.47750000000000004,0.4700000000000002,0.6674641148325359,0.8361244019138756,0.527272727,0.53968254,0.3333333333333333,0.3523809523809524,0.932,0.106,1.0,0.5828988529718457,0.5,0.5,1,0,1
547,3,1,1,0.22750000000000004,0.4700000000000002,0.43779904306220097,0.5334928229665071,0.0,0.41071428600000004,0.26666666666666666,0.580952380952381,-0.374,-0.155,0.6574556830031283,1.0,0.0,0.0,0,0,1
548,4,6,1,0.4700000000000002,0.6000000000000001,0.8361244019138756,0.513157894736842,0.53968254,0.448275862,0.3333333333333333,0.3523809523809524,0.106,-0.6459999999999999,0.5828988529718457,0.3795620437956205,0.56,0.35,1,0,0
549,1,10,1,0.4700000000000002,0.8550000000000002,0.5334928229665071,0.6997607655502392,0.41071428600000004,0.0,0.44,0.4761904761904762,-0.155,0.015,1.0,0.5072992700729927,0.0,0.0,0,0,1
550,3,12,1,0.22750000000000004,0.4525000000000001,0.43779904306220097,0.6172248803827751,0.0,0.35,0.14666666666666667,0.36190476190476195,-0.374,0.245,0.6574556830031283,0.8607924921793535,0.0,0.0,0,1,1
551,10,9,1,0.8550000000000002,0.47750000000000004,0.6997607655502392,0.6674641148325359,0.0,0.527272727,0.6000000000000001,0.43809523809523815,0.015,0.932,0.5072992700729927,1.0,0.0,0.0,0,1,1
552,6,1,1,0.6000000000000001,0.4700000000000002,0.513157894736842,0.5334928229665071,0.448275862,0.41071428600000004,0.4000000000000001,0.48571428571428577,-0.6459999999999999,-0.155,0.3795620437956205,1.0,0.56,0.44,0,0,0
553,12,7,1,0.4525000000000001,0.5925,0.6172248803827751,0.30980861244019137,0.35,0.553846154,0.48000000000000004,0.3047619047619048,0.245,-0.146,0.8607924921793535,0.5901981230448384,0.3,0.7,0,0,0
554,4,3,1,0.4700000000000002,0.22750000000000004,0.8361244019138756,0.43779904306220097,0.53968254,0.0,0.17333333333333334,0.43809523809523815,0.106,-0.374,0.5828988529718457,0.6574556830031283,0.0,0.0,1,0,1
555,9,6,1,0.47750000000000004,0.6000000000000001,0.6674641148325359,0.513157894736842,0.527272727,0.448275862,0.5466666666666666,0.4761904761904762,0.932,-0.6459999999999999,1.0,0.3795620437956205,0.375,0.625,0,0,0
556,12,10,0,0.4525000000000001,0.8550000000000002,0.6172248803827751,0.6997607655502392,0.35,0.0,0.25333333333333335,0.2380952380952381,0.245,0.015,0.8607924921793535,0.5072992700729927,0.0,0.0,0,0,0
557,9,7,1,0.47750000000000004,0.5925,0.6674641148325359,0.30980861244019137,0.527272727,0.553846154,0.13333333333333336,0.37142857142857144,0.932,-0.146,1.0,0.5901981230448384,0.47,0.53,1,0,1
558,12,1,1,0.4525000000000001,0.4700000000000002,0.6172248803827751,0.5334928229665071,0.35,0.41071428600000004,0.48000000000000004,0.4761904761904762,0.245,-0.155,0.8607924921793535,1.0,0.83,0.17,1,0,1
559,7,6,0,0.5925,0.6000000000000001,0.30980861244019137,0.513157894736842,0.553846154,0.448275862,0.08000000000000002,0.3047619047619048,-0.146,-0.6459999999999999,0.5901981230448384,0.3795620437956205,0.5,0.5,0,0,1
560,9,3,1,0.47750000000000004,0.22750000000000004,0.6674641148325359,0.43779904306220097,0.527272727,0.0,0.36000000000000004,0.39047619047619053,0.932,-0.374,1.0,0.6574556830031283,0.0,0.0,1,0,0
561,10,4,0,0.8550000000000002,0.4700000000000002,0.6997607655502392,0.8361244019138756,0.0,0.53968254,0.29333333333333333,0.6285714285714287,0.015,0.106,0.5072992700729927,0.5828988529718457,0.0,0.0,0,1,1
562,6,12,0,0.6000000000000001,0.4525000000000001,0.513157894736842,0.6172248803827751,0.448275862,0.35,0.4266666666666667,0.5238095238095238,-0.6459999999999999,0.245,0.3795620437956205,0.8607924921793535,0.3,0.7,0,0,1
563,7,1,1,0.5925,0.4700000000000002,0.30980861244019137,0.5334928229665071,0.553846154,0.41071428600000004,0.4000000000000001,0.46666666666666673,-0.146,-0.155,0.5901981230448384,1.0,0.5,0.5,0,0,0
564,4,9,1,0.4700000000000002,0.47750000000000004,0.8361244019138756,0.6674641148325359,0.53968254,0.527272727,0.48000000000000004,0.6000000000000001,0.106,0.932,0.5828988529718457,1.0,0.5,0.5,1,0,1
565,1,10,1,0.4700000000000002,0.8550000000000002,0.5334928229665071,0.6997607655502392,0.41071428600000004,0.0,0.17333333333333334,0.4190476190476191,-0.155,0.015,1.0,0.5072992700729927,0.0,0.0,0,0,1
566,9,6,1,0.47750000000000004,0.6000000000000001,0.6674641148325359,0.513157894736842,0.527272727,0.448275862,0.6400000000000001,0.5619047619047619,0.932,-0.6459999999999999,1.0,0.3795620437956205,0.375,0.625,1,0,0
567,4,3,1,0.4700000000000002,0.22750000000000004,0.8361244019138756,0.43779904306220097,0.53968254,0.0,0.38666666666666666,0.5238095238095238,0.106,-0.374,0.5828988529718457,0.6574556830031283,0.0,0.0,0,0,1
568,12,1,1,0.4525000000000001,0.4700000000000002,0.6172248803827751,0.5334928229665071,0.35,0.41071428600000004,0.4133333333333334,0.3523809523809524,0.245,-0.155,0.8607924921793535,1.0,0.83,0.17,0,0,1
569,6,10,0,0.6000000000000001,0.8550000000000002,0.513157894736842,0.6997607655502392,0.448275862,0.0,0.49333333333333335,0.4190476190476191,-0.6459999999999999,0.015,0.3795620437956205,0.5072992700729927,0.0,0.0,0,0,1
570,7,3,1,0.5925,0.22750000000000004,0.30980861244019137,0.43779904306220097,0.553846154,0.0,0.4533333333333333,0.6666666666666667,-0.146,-0.374,0.5901981230448384,0.6574556830031283,0.0,0.0,0,0,1
571,4,12,1,0.4700000000000002,0.4525000000000001,0.8361244019138756,0.6172248803827751,0.53968254,0.35,0.44,0.4571428571428572,0.106,0.245,0.5828988529718457,0.8607924921793535,0.7,0.3,1,0,0
572,1,9,1,0.4700000000000002,0.47750000000000004,0.5334928229665071,0.6674641148325359,0.41071428600000004,0.527272727,0.37333333333333335,0.46666666666666673,-0.155,0.932,1.0,1.0,0.36,0.64,0,0,1
573,3,9,1,0.22750000000000004,0.47750000000000004,0.43779904306220097,0.6674641148325359,0.0,0.527272727,0.10666666666666669,0.29523809523809524,-0.374,0.932,0.6574556830031283,1.0,0.0,0.0,0,1,1
574,12,4,1,0.4525000000000001,0.4700000000000002,0.6172248803827751,0.8361244019138756,0.35,0.53968254,0.37333333333333335,0.43809523809523815,0.245,0.106,0.8607924921793535,0.5828988529718457,0.3,0.7,0,0,0
575,3,12,1,0.22750000000000004,0.4525000000000001,0.43779904306220097,0.6172248803827751,0.0,0.35,0.3066666666666667,0.43809523809523815,-0.374,0.245,0.6574556830031283,0.8607924921793535,0.0,0.0,0,0,1
576,12,9,0,0.4525000000000001,0.47750000000000004,0.6172248803827751,0.6674641148325359,0.35,0.527272727,0.5866666666666667,0.5619047619047619,0.245,0.932,0.8607924921793535,1.0,0.5,0.5,0,1,0
577,12,9,1,0.8575000000000002,0.13750000000000018,0.6555023923444976,0.8588516746411482,0.46666666700000003,0.540983607,0.5866666666666667,0.5142857142857143,0.599,-1.2990000000000002,0.7174139728884255,0.48383733055265904,0.56,0.44,1,0,0
578,7,10,1,0.6875,0.13750000000000018,0.6100478468899522,0.6854066985645932,0.554054054,0.0,0.6133333333333333,0.5619047619047619,0.784,0.17600000000000002,0.6178310740354536,0.0,0.5,0.5,0,0,1
579,3,4,1,0.5700000000000001,0.5025000000000002,0.4593301435406698,0.5095693779904306,0.75,0.5507246379999999,0.49333333333333335,0.6952380952380953,-0.41200000000000003,0.642,0.5015641293013556,0.7205422314911366,1.0,0.0,0,0,1
580,10,6,1,0.13750000000000018,0.5375000000000001,0.6854066985645932,0.5334928229665071,0.0,0.40625,0.26666666666666666,0.5333333333333334,0.17600000000000002,-0.009000000000000001,0.0,0.6449426485922837,0.5,0.5,0,1,1
581,9,1,0,0.13750000000000018,0.5025000000000002,0.8588516746411482,0.38038277511961716,0.540983607,0.4375,0.34666666666666673,0.40952380952380957,-1.2990000000000002,-0.512,0.48383733055265904,0.48383733055265904,0.625,0.375,1,0,0
582,3,12,1,0.5700000000000001,0.8575000000000002,0.4593301435406698,0.6555023923444976,0.75,0.46666666700000003,0.3333333333333333,0.5619047619047619,-0.41200000000000003,0.599,0.5015641293013556,0.7174139728884255,0.0,1.0,0,1,1
583,4,7,1,0.5025000000000002,0.6875,0.5095693779904306,0.6100478468899522,0.5507246379999999,0.554054054,0.5866666666666667,0.46666666666666673,0.642,0.784,0.7205422314911366,0.6178310740354536,0.28,0.72,0,1,1
584,9,6,0,0.13750000000000018,0.5375000000000001,0.8588516746411482,0.5334928229665071,0.540983607,0.40625,0.10666666666666669,0.5904761904761905,-1.2990000000000002,-0.009000000000000001,0.48383733055265904,0.6449426485922837,0.44,0.56,0,1,1
585,1,10,1,0.5025000000000002,0.13750000000000018,0.38038277511961716,0.6854066985645932,0.4375,0.0,0.6266666666666667,0.4761904761904762,-0.512,0.17600000000000002,0.48383733055265904,0.0,0.0,1.0,0,0,0
586,12,7,1,0.8575000000000002,0.6875,0.6555023923444976,0.6100478468899522,0.46666666700000003,0.554054054,0.25333333333333335,0.580952380952381,0.599,0.784,0.7174139728884255,0.6178310740354536,0.5,0.5,0,1,1
587,6,4,1,0.5375000000000001,0.5025000000000002,0.5334928229665071,0.5095693779904306,0.40625,0.5507246379999999,0.56,0.7238095238095239,-0.009000000000000001,0.642,0.6449426485922837,0.7205422314911366,0.32,0.68,0,1,1
588,9,7,1,0.13750000000000018,0.6875,0.8588516746411482,0.6100478468899522,0.540983607,0.554054054,0.34666666666666673,0.2,-1.2990000000000002,0.784,0.48383733055265904,0.6178310740354536,0.42,0.58,1,0,1
589,10,3,1,0.13750000000000018,0.5700000000000001,0.6854066985645932,0.4593301435406698,0.0,0.75,0.6533333333333333,0.580952380952381,0.17600000000000002,-0.41200000000000003,0.0,0.5015641293013556,0.0,1.0,0,0,1
590,4,12,1,0.5025000000000002,0.8575000000000002,0.5095693779904306,0.6555023923444976,0.5507246379999999,0.46666666700000003,0.3333333333333333,0.4285714285714286,0.642,0.599,0.7205422314911366,0.7174139728884255,0.67,0.33,1,0,0
591,1,6,0,0.5025000000000002,0.5375000000000001,0.38038277511961716,0.5334928229665071,0.4375,0.40625,0.4533333333333333,0.380952380952381,-0.512,-0.009000000000000001,0.48383733055265904,0.6449426485922837,0.44,0.56,0,0,0
592,3,7,1,0.5700000000000001,0.6875,0.4593301435406698,0.6100478468899522,0.75,0.554054054,0.4133333333333334,0.5333333333333334,-0.41200000000000003,0.784,0.5015641293013556,0.6178310740354536,1.0,0.0,0,1,1
593,10,9,1,0.13750000000000018,0.13750000000000018,0.6854066985645932,0.8588516746411482,0.0,0.540983607,0.5333333333333334,0.4,0.17600000000000002,-1.2990000000000002,0.0,0.48383733055265904,0.0,1.0,0,1,0
594,1,4,0,0.5025000000000002,0.5025000000000002,0.38038277511961716,0.5095693779904306,0.4375,0.5507246379999999,0.5066666666666666,0.46666666666666673,-0.512,0.642,0.48383733055265904,0.7205422314911366,0.41,0.59,0,0,1
595,12,6,1,0.8575000000000002,0.5375000000000001,0.6555023923444976,0.5334928229665071,0.46666666700000003,0.40625,0.1866666666666667,0.48571428571428577,0.599,-0.009000000000000001,0.7174139728884255,0.6449426485922837,0.75,0.25,1,0,0
596,9,3,1,0.13750000000000018,0.5700000000000001,0.8588516746411482,0.4593301435406698,0.540983607,0.75,0.4000000000000001,0.5428571428571429,-1.2990000000000002,-0.41200000000000003,0.48383733055265904,0.5015641293013556,0.67,0.33,0,0,0
597,12,1,0,0.8575000000000002,0.5025000000000002,0.6555023923444976,0.38038277511961716,0.46666666700000003,0.4375,0.32,0.5333333333333334,0.599,-0.512,0.7174139728884255,0.48383733055265904,0.625,0.375,1,0,0
598,6,7,1,0.5375000000000001,0.6875,0.5334928229665071,0.6100478468899522,0.40625,0.554054054,0.4133333333333334,0.7809523809523811,-0.009000000000000001,0.784,0.6449426485922837,0.6178310740354536,0.5,0.5,1,0,1
599,4,3,1,0.5025000000000002,0.5700000000000001,0.5095693779904306,0.4593301435406698,0.5507246379999999,0.75,0.6666666666666667,0.6857142857142857,0.642,-0.41200000000000003,0.7205422314911366,0.5015641293013556,0.0,1.0,1,0,1
600,7,1,1,0.6875,0.5025000000000002,0.6100478468899522,0.38038277511961716,0.554054054,0.4375,0.44,0.21904761904761907,0.784,-0.512,0.6178310740354536,0.48383733055265904,0.5,0.5,1,0,0
601,12,10,1,0.8575000000000002,0.13750000000000018,0.6555023923444976,0.6854066985645932,0.46666666700000003,0.0,0.4000000000000001,0.5238095238095238,0.599,0.17600000000000002,0.7174139728884255,0.0,0.5,0.5,0,0,1
602,6,3,1,0.5375000000000001,0.5700000000000001,0.5334928229665071,0.4593301435406698,0.40625,0.75,0.46666666666666673,0.4761904761904762,-0.009000000000000001,-0.41200000000000003,0.6449426485922837,0.5015641293013556,0.5,0.5,0,0,0
603,4,9,1,0.5025000000000002,0.13750000000000018,0.5095693779904306,0.8588516746411482,0.5507246379999999,0.540983607,0.6666666666666667,0.37142857142857144,0.642,-1.2990000000000002,0.7205422314911366,0.48383733055265904,0.5,0.5,1,0,0
604,10,7,1,0.13750000000000018,0.6875,0.6854066985645932,0.6100478468899522,0.0,0.554054054,0.44,0.4190476190476191,0.17600000000000002,0.784,0.0,0.6178310740354536,0.5,0.5,0,1,0
605,10,4,1,0.13750000000000018,0.5025000000000002,0.6854066985645932,0.5095693779904306,0.0,0.5507246379999999,0.56,0.4285714285714286,0.17600000000000002,0.642,0.0,0.7205422314911366,0.0,1.0,0,0,1
606,9,3,1,0.13750000000000018,0.5700000000000001,0.8588516746411482,0.4593301435406698,0.540983607,0.75,0.26666666666666666,0.46666666666666673,-1.2990000000000002,-0.41200000000000003,0.48383733055265904,0.5015641293013556,0.67,0.33,1,0,1
607,1,4,1,0.5025000000000002,0.5025000000000002,0.38038277511961716,0.5095693779904306,0.4375,0.5507246379999999,0.5066666666666666,0.44761904761904764,-0.512,0.642,0.48383733055265904,0.7205422314911366,0.41,0.59,0,1,1
608,12,6,1,0.8575000000000002,0.5375000000000001,0.6555023923444976,0.5334928229665071,0.46666666700000003,0.40625,0.6000000000000001,0.5619047619047619,0.599,-0.009000000000000001,0.7174139728884255,0.6449426485922837,0.75,0.25,0,0,0
609,10,9,1,0.13750000000000018,0.13750000000000018,0.6854066985645932,0.8588516746411482,0.0,0.540983607,0.37333333333333335,0.37142857142857144,0.17600000000000002,-1.2990000000000002,0.0,0.48383733055265904,0.0,1.0,0,0,0
610,3,7,0,0.5700000000000001,0.6875,0.4593301435406698,0.6100478468899522,0.75,0.554054054,0.44,0.580952380952381,-0.41200000000000003,0.784,0.5015641293013556,0.6178310740354536,1.0,0.0,0,0,1
611,1,6,1,0.5025000000000002,0.5375000000000001,0.38038277511961716,0.5334928229665071,0.4375,0.40625,0.13333333333333336,0.4761904761904762,-0.512,-0.009000000000000001,0.48383733055265904,0.6449426485922837,0.44,0.56,0,0,1
612,12,4,1,0.8575000000000002,0.5025000000000002,0.6555023923444976,0.5095693779904306,0.46666666700000003,0.5507246379999999,0.8533333333333335,0.4190476190476191,0.599,0.642,0.7174139728884255,0.7205422314911366,0.33,0.67,1,0,0
613,9,7,0,0.13750000000000018,0.6875,0.8588516746411482,0.6100478468899522,0.540983607,0.554054054,0.49333333333333335,0.5238095238095238,-1.2990000000000002,0.784,0.48383733055265904,0.6178310740354536,0.42,0.58,0,1,1
614,3,10,1,0.5700000000000001,0.13750000000000018,0.4593301435406698,0.6854066985645932,0.75,0.0,0.5333333333333334,0.40952380952380957,-0.41200000000000003,0.17600000000000002,0.5015641293013556,0.0,1.0,0.0,0,0,1
615,12,1,1,0.8575000000000002,0.5025000000000002,0.6555023923444976,0.38038277511961716,0.46666666700000003,0.4375,0.6799999999999999,0.5904761904761905,0.599,-0.512,0.7174139728884255,0.48383733055265904,0.625,0.375,0,0,1
616,4,10,1,0.5025000000000002,0.13750000000000018,0.5095693779904306,0.6854066985645932,0.5507246379999999,0.0,0.34666666666666673,0.7047619047619048,0.642,0.17600000000000002,0.7205422314911366,0.0,1.0,0.0,1,0,1
617,3,1,1,0.5700000000000001,0.5025000000000002,0.4593301435406698,0.38038277511961716,0.75,0.4375,0.5733333333333335,0.6000000000000001,-0.41200000000000003,-0.512,0.5015641293013556,0.48383733055265904,0.5,0.5,0,0,1
618,6,9,1,0.5375000000000001,0.13750000000000018,0.5334928229665071,0.8588516746411482,0.40625,0.540983607,0.26666666666666666,0.43809523809523815,-0.009000000000000001,-1.2990000000000002,0.6449426485922837,0.48383733055265904,0.56,0.44,0,1,0
619,10,12,1,0.13750000000000018,0.8575000000000002,0.6854066985645932,0.6555023923444976,0.0,0.46666666700000003,0.26666666666666666,0.44761904761904764,0.17600000000000002,0.599,0.0,0.7174139728884255,0.5,0.5,0,1,0
620,7,1,1,0.6875,0.5025000000000002,0.6100478468899522,0.38038277511961716,0.554054054,0.4375,0.6000000000000001,0.33333333333333337,0.784,-0.512,0.6178310740354536,0.48383733055265904,0.5,0.5,0,0,0
621,9,4,1,0.13750000000000018,0.5025000000000002,0.8588516746411482,0.5095693779904306,0.540983607,0.5507246379999999,0.3333333333333333,1.0,-1.2990000000000002,0.642,0.48383733055265904,0.7205422314911366,0.5,0.5,1,0,1
622,6,3,1,0.5375000000000001,0.5700000000000001,0.5334928229665071,0.4593301435406698,0.40625,0.75,0.38666666666666666,0.5523809523809524,-0.009000000000000001,-0.41200000000000003,0.6449426485922837,0.5015641293013556,0.5,0.5,0,0,1
623,7,12,0,0.6875,0.8575000000000002,0.6100478468899522,0.6555023923444976,0.554054054,0.46666666700000003,0.28,0.40952380952380957,0.784,0.599,0.6178310740354536,0.7174139728884255,0.5,0.5,0,1,1
624,6,4,1,0.5375000000000001,0.5025000000000002,0.5334928229665071,0.5095693779904306,0.40625,0.5507246379999999,0.34666666666666673,0.580952380952381,-0.009000000000000001,0.642,0.6449426485922837,0.7205422314911366,0.32,0.68,0,0,0
625,3,1,1,0.5700000000000001,0.5025000000000002,0.4593301435406698,0.38038277511961716,0.75,0.4375,0.46666666666666673,0.6095238095238096,-0.41200000000000003,-0.512,0.5015641293013556,0.48383733055265904,0.5,0.5,0,0,1
626,6,7,1,0.5375000000000001,0.6875,0.5334928229665071,0.6100478468899522,0.40625,0.554054054,0.7466666666666668,0.6476190476190476,-0.009000000000000001,0.784,0.6449426485922837,0.6178310740354536,0.5,0.5,0,1,0
627,1,10,0,0.5025000000000002,0.13750000000000018,0.38038277511961716,0.6854066985645932,0.4375,0.0,0.52,0.5047619047619049,-0.512,0.17600000000000002,0.48383733055265904,0.0,0.0,1.0,0,0,0
628,3,12,1,0.5700000000000001,0.8575000000000002,0.4593301435406698,0.6555023923444976,0.75,0.46666666700000003,0.6133333333333333,0.44761904761904764,-0.41200000000000003,0.599,0.5015641293013556,0.7174139728884255,0.0,1.0,0,0,1
629,7,4,1,0.6875,0.5025000000000002,0.6100478468899522,0.5095693779904306,0.554054054,0.5507246379999999,0.48000000000000004,0.5047619047619049,0.784,0.642,0.6178310740354536,0.7205422314911366,0.72,0.28,0,1,0
630,6,10,1,0.5375000000000001,0.13750000000000018,0.5334928229665071,0.6854066985645932,0.40625,0.0,0.22666666666666668,0.40952380952380957,-0.009000000000000001,0.17600000000000002,0.6449426485922837,0.0,0.5,0.5,0,0,1
631,9,1,0,0.13750000000000018,0.5025000000000002,0.8588516746411482,0.38038277511961716,0.540983607,0.4375,0.29333333333333333,0.4,-1.2990000000000002,-0.512,0.48383733055265904,0.48383733055265904,0.625,0.375,0,0,0
632,10,7,1,0.13750000000000018,0.6875,0.6854066985645932,0.6100478468899522,0.0,0.554054054,0.24,0.4,0.17600000000000002,0.784,0.0,0.6178310740354536,0.5,0.5,0,1,0
633,12,4,1,0.8575000000000002,0.5025000000000002,0.6555023923444976,0.5095693779904306,0.46666666700000003,0.5507246379999999,0.2,0.4571428571428572,0.599,0.642,0.7174139728884255,0.7205422314911366,0.33,0.67,0,0,1
634,4,7,1,0.5025000000000002,0.6875,0.5095693779904306,0.6100478468899522,0.5507246379999999,0.554054054,0.13333333333333336,0.34285714285714286,0.642,0.784,0.7205422314911366,0.6178310740354536,0.28,0.72,0,0,1
635,7,10,0,0.6875,0.13750000000000018,0.6100478468899522,0.6854066985645932,0.554054054,0.0,0.22666666666666668,0.36190476190476195,0.784,0.17600000000000002,0.6178310740354536,0.0,0.5,0.5,0,0,0
636,7,0,1,0.42000000000000015,0.5650000000000002,0.4078947368421052,0.6375598086124401,0.564705882,0.636363636,0.3333333333333333,0.4,0.317,0.253,0.7690302398331595,0.8248175182481752,0.56,0.44,1,0,1
